city,w,lambda,version,jaccard
Charlotte_NC,25,inf,21,0.594551
Charlotte_NC,25,inf,24,0.590153
Charlotte_NC,25,inf,27,0.5884
Charlotte_NC,25,inf,30,0.586317
Charlotte_NC,25,inf,33,0.583442
Charlotte_NC,25,inf,36,0.581573
Charlotte_NC,25,inf,39,0.521122
Charlotte_NC,25,inf,42,0.519806
Charlotte_NC,25,inf,45,0.518037
Charlotte_NC,25,inf,48,0.516729
Charlotte_NC,25,inf,51,0.518219
Charlotte_NC,25,inf,54,0.518219
Charlotte_NC,25,inf,57,0.517137
Charlotte_NC,25,inf,60,0.517167
Charlotte_NC,25,inf,63,0.517167
Charlotte_NC,25,inf,66,0.516819
Charlotte_NC,25,inf,69,0.517167
Charlotte_NC,25,inf,72,0.517167
Charlotte_NC,25,inf,75,0.517123
Charlotte_NC,25,inf,78,0.516044
Charlotte_NC,25,inf,81,0.516951
Charlotte_NC,25,inf,84,0.516951
Charlotte_NC,25,inf,87,0.516951
Charlotte_NC,25,inf,90,0.516951
Charlotte_NC,25,inf,93,0.509001
Charlotte_NC,25,inf,96,0.508958
Charlotte_NC,25,inf,99,0.508787
Charlotte_NC,25,inf,102,0.508787
Charlotte_NC,25,inf,105,0.508787
Charlotte_NC,25,inf,108,0.50462
Charlotte_NC,25,inf,111,0.502183
Charlotte_NC,25,inf,114,0.502183
Charlotte_NC,25,inf,117,0.503234
Charlotte_NC,25,inf,120,0.500014
Charlotte_NC,25,inf,123,0.501115
Charlotte_NC,25,inf,126,0.501115
Charlotte_NC,25,inf,129,0.488162
Charlotte_NC,25,inf,132,0.486138
Charlotte_NC,25,inf,135,0.485584
Charlotte_NC,25,inf,138,0.485606
Charlotte_NC,25,inf,141,0.482901
Charlotte_NC,25,inf,144,0.482331
Charlotte_NC,25,inf,147,0.47996
Chicago_IL,25,inf,3,0.607381
Chicago_IL,25,inf,6,0.605924
Chicago_IL,25,inf,9,0.601539
Chicago_IL,25,inf,12,0.601539
Chicago_IL,25,inf,15,0.601539
Chicago_IL,25,inf,18,0.600113
Chicago_IL,25,inf,21,0.600057
Chicago_IL,25,inf,24,0.598605
Chicago_IL,25,inf,27,0.59336
Chicago_IL,25,inf,30,0.590687
Chicago_IL,25,inf,33,0.589945
Chicago_IL,25,inf,36,0.589945
Chicago_IL,25,inf,39,0.587341
Chicago_IL,25,inf,42,0.583205
Chicago_IL,25,inf,45,0.500714
Chicago_IL,25,inf,48,0.498524
Chicago_IL,25,inf,51,0.498524
Chicago_IL,25,inf,54,0.498888
Chicago_IL,25,inf,57,0.498574
Chicago_IL,25,inf,60,0.497778
Chicago_IL,25,inf,63,0.497248
Chicago_IL,25,inf,66,0.492023
Chicago_IL,25,inf,69,0.491203
Chicago_IL,25,inf,72,0.491203
Chicago_IL,25,inf,75,0.491203
Chicago_IL,25,inf,78,0.491203
Chicago_IL,25,inf,81,0.491187
Chicago_IL,25,inf,84,0.489614
Chicago_IL,25,inf,87,0.489614
Chicago_IL,25,inf,90,0.489548
Chicago_IL,25,inf,93,0.488375
Chicago_IL,25,inf,96,0.486872
Chicago_IL,25,inf,99,0.486888
Chicago_IL,25,inf,102,0.482291
Chicago_IL,25,inf,105,0.482499
Chicago_IL,25,inf,108,0.479147
Chicago_IL,25,inf,111,0.477956
Chicago_IL,25,inf,114,0.477161
Chicago_IL,25,inf,117,0.474585
Chicago_IL,25,inf,120,0.472683
Chicago_IL,25,inf,123,0.472082
Chicago_IL,25,inf,126,0.472082
Chicago_IL,25,inf,129,0.469827
Chicago_IL,25,inf,132,0.468621
Chicago_IL,25,inf,135,0.467338
Chicago_IL,25,inf,138,0.467384
Chicago_IL,25,inf,141,0.467368
Chicago_IL,25,inf,144,0.466186
Chicago_IL,25,inf,147,0.466186
Cleveland_OH,25,inf,3,0.974339
Cleveland_OH,25,inf,6,0.968223
Cleveland_OH,25,inf,9,0.971472
Cleveland_OH,25,inf,12,0.977499
Cleveland_OH,25,inf,15,0.971059
Cleveland_OH,25,inf,18,0.795746
Cleveland_OH,25,inf,21,0.7992
Cleveland_OH,25,inf,24,0.778441
Cleveland_OH,25,inf,27,0.796673
Cleveland_OH,25,inf,30,0.793283
Cleveland_OH,25,inf,33,0.778239
Cleveland_OH,25,inf,36,0.782249
Cleveland_OH,25,inf,39,0.778868
Cleveland_OH,25,inf,42,0.774591
Cleveland_OH,25,inf,45,0.762601
Cleveland_OH,25,inf,48,0.757617
Cleveland_OH,25,inf,51,0.752635
Cleveland_OH,25,inf,54,0.751555
Cleveland_OH,25,inf,57,0.752043
Cleveland_OH,25,inf,60,0.752316
Cleveland_OH,25,inf,63,0.74322
Cleveland_OH,25,inf,66,0.74205
Cleveland_OH,25,inf,69,0.737748
Cleveland_OH,25,inf,72,0.734055
Cleveland_OH,25,inf,75,0.729983
Cleveland_OH,25,inf,78,0.717243
Cleveland_OH,25,inf,81,0.715396
Cleveland_OH,25,inf,84,0.708768
Cleveland_OH,25,inf,87,0.708093
Cleveland_OH,25,inf,90,0.707577
Cleveland_OH,25,inf,93,0.70768
Cleveland_OH,25,inf,96,0.703813
Cleveland_OH,25,inf,99,0.69971
Cleveland_OH,25,inf,102,0.698343
Cleveland_OH,25,inf,105,0.695646
Cleveland_OH,25,inf,108,0.694363
Cleveland_OH,25,inf,111,0.694216
Cleveland_OH,25,inf,114,0.686543
Cleveland_OH,25,inf,117,0.69011
Cleveland_OH,25,inf,120,0.69011
Cleveland_OH,25,inf,123,0.689683
Cleveland_OH,25,inf,126,0.683938
Cleveland_OH,25,inf,129,0.684715
Cleveland_OH,25,inf,132,0.678119
Cleveland_OH,25,inf,135,0.661293
Cleveland_OH,25,inf,138,0.661293
Cleveland_OH,25,inf,141,0.661046
Cleveland_OH,25,inf,144,0.661046
Cleveland_OH,25,inf,147,0.658129
Columbus_GA,25,inf,3,0.96218
Columbus_GA,25,inf,6,0.953128
Columbus_GA,25,inf,9,0.936209
Columbus_GA,25,inf,12,0.912965
Columbus_GA,25,inf,15,0.89697
Columbus_GA,25,inf,18,0.886263
Columbus_GA,25,inf,21,0.825854
Columbus_GA,25,inf,24,0.764367
Columbus_GA,25,inf,27,0.723535
Columbus_GA,25,inf,30,0.712204
Columbus_GA,25,inf,33,0.711118
Columbus_GA,25,inf,36,0.704999
Columbus_GA,25,inf,39,0.70504
Columbus_GA,25,inf,42,0.705446
Columbus_GA,25,inf,45,0.700576
Columbus_GA,25,inf,48,0.703078
Columbus_GA,25,inf,51,0.703016
Columbus_GA,25,inf,54,0.695444
Columbus_GA,25,inf,57,0.681454
Columbus_GA,25,inf,60,0.681231
Columbus_GA,25,inf,63,0.661332
Columbus_GA,25,inf,66,0.65223
Columbus_GA,25,inf,69,0.643625
Columbus_GA,25,inf,72,0.621677
Columbus_GA,25,inf,75,0.621677
Columbus_GA,25,inf,78,0.606583
Columbus_GA,25,inf,81,0.601717
Columbus_GA,25,inf,84,0.603036
Columbus_GA,25,inf,87,0.599594
Columbus_GA,25,inf,90,0.582625
Columbus_GA,25,inf,93,0.577942
Columbus_GA,25,inf,96,0.57483
Columbus_GA,25,inf,99,0.556169
Columbus_GA,25,inf,102,0.549032
Columbus_GA,25,inf,105,0.543644
Columbus_GA,25,inf,108,0.494578
Columbus_GA,25,inf,111,0.466267
Columbus_GA,25,inf,114,0.46362
Columbus_GA,25,inf,117,0.455976
Columbus_GA,25,inf,120,0.45617
Columbus_GA,25,inf,123,0.452149
Columbus_GA,25,inf,126,0.452149
Columbus_GA,25,inf,129,0.443104
Columbus_GA,25,inf,132,0.438139
Columbus_GA,25,inf,135,0.438078
Columbus_GA,25,inf,138,0.438078
Columbus_GA,25,inf,141,0.438078
Columbus_GA,25,inf,144,0.430172
Columbus_GA,25,inf,147,0.424149
Columbus_OH,25,inf,3,0.787516
Columbus_OH,25,inf,6,0.713976
Columbus_OH,25,inf,9,0.561729
Columbus_OH,25,inf,12,0.397451
Columbus_OH,25,inf,15,0.392817
Columbus_OH,25,inf,18,0.392817
Columbus_OH,25,inf,21,0.379807
Columbus_OH,25,inf,24,0.367678
Columbus_OH,25,inf,27,0.35182
Columbus_OH,25,inf,30,0.345942
Columbus_OH,25,inf,33,0.343676
Columbus_OH,25,inf,36,0.338868
Columbus_OH,25,inf,39,0.334618
Columbus_OH,25,inf,42,0.336128
Columbus_OH,25,inf,45,0.335135
Columbus_OH,25,inf,48,0.335135
Columbus_OH,25,inf,51,0.332659
Columbus_OH,25,inf,54,0.328022
Columbus_OH,25,inf,57,0.328022
Columbus_OH,25,inf,60,0.328088
Columbus_OH,25,inf,63,0.328066
Columbus_OH,25,inf,66,0.328088
Columbus_OH,25,inf,69,0.328088
Columbus_OH,25,inf,72,0.326576
Columbus_OH,25,inf,75,0.312577
Columbus_OH,25,inf,78,0.302366
Columbus_OH,25,inf,81,0.302366
Columbus_OH,25,inf,84,0.302327
Columbus_OH,25,inf,87,0.302602
Columbus_OH,25,inf,90,0.30185
Columbus_OH,25,inf,93,0.300926
Columbus_OH,25,inf,96,0.296076
Columbus_OH,25,inf,99,0.294653
Columbus_OH,25,inf,102,0.294691
Columbus_OH,25,inf,105,0.294558
Columbus_OH,25,inf,108,0.29444
Columbus_OH,25,inf,111,0.29444
Columbus_OH,25,inf,114,0.292909
Columbus_OH,25,inf,117,0.290111
Columbus_OH,25,inf,120,0.288823
Columbus_OH,25,inf,123,0.288712
Columbus_OH,25,inf,126,0.288712
Columbus_OH,25,inf,129,0.288712
Columbus_OH,25,inf,132,0.285559
Columbus_OH,25,inf,135,0.285559
Columbus_OH,25,inf,138,0.285559
Columbus_OH,25,inf,141,0.285559
Columbus_OH,25,inf,144,0.277928
Columbus_OH,25,inf,147,0.287694
Cumberland_GA,25,inf,3,0.646481
Cumberland_GA,25,inf,6,0.438245
Cumberland_GA,25,inf,9,0.361842
Cumberland_GA,25,inf,12,0.362059
Cumberland_GA,25,inf,15,0.337065
Cumberland_GA,25,inf,18,0.337862
Cumberland_GA,25,inf,21,0.284058
Cumberland_GA,25,inf,24,0.252174
Cumberland_GA,25,inf,27,0.249713
Cumberland_GA,25,inf,30,0.248142
Cumberland_GA,25,inf,33,0.249856
Cumberland_GA,25,inf,36,0.246709
Cumberland_GA,25,inf,39,0.247417
Cumberland_GA,25,inf,42,0.247417
Cumberland_GA,25,inf,45,0.229898
Cumberland_GA,25,inf,48,0.212054
Cumberland_GA,25,inf,51,0.204813
Cumberland_GA,25,inf,54,0.205042
Cumberland_GA,25,inf,57,0.206663
Cumberland_GA,25,inf,60,0.202368
Cumberland_GA,25,inf,63,0.188669
Cumberland_GA,25,inf,66,0.190874
Cumberland_GA,25,inf,69,0.190133
Cumberland_GA,25,inf,72,0.159127
Cumberland_GA,25,inf,75,0.162983
Cumberland_GA,25,inf,78,0.163164
Cumberland_GA,25,inf,81,0.163164
Cumberland_GA,25,inf,84,0.163164
Cumberland_GA,25,inf,87,0.173224
Cumberland_GA,25,inf,90,0.173836
Cumberland_GA,25,inf,93,0.176082
Cumberland_GA,25,inf,96,0.176826
Cumberland_GA,25,inf,99,0.177039
Cumberland_GA,25,inf,102,0.171646
Cumberland_GA,25,inf,105,0.171646
Cumberland_GA,25,inf,108,0.178441
Cumberland_GA,25,inf,111,0.178768
Cumberland_GA,25,inf,114,0.178768
Cumberland_GA,25,inf,117,0.180419
Cumberland_GA,25,inf,120,0.1812
Cumberland_GA,25,inf,123,0.180086
Cumberland_GA,25,inf,126,0.179424
Cumberland_GA,25,inf,129,0.147491
Cumberland_GA,25,inf,132,0.1523
Cumberland_GA,25,inf,135,0.141107
Cumberland_GA,25,inf,138,0.140979
Cumberland_GA,25,inf,141,0.142399
Cumberland_GA,25,inf,144,0.142857
Cumberland_GA,25,inf,147,0.151191
Cumming_GA,25,inf,3,1.0
Cumming_GA,25,inf,6,1.0
Cumming_GA,25,inf,9,0.959573
Cumming_GA,25,inf,12,1.0
Cumming_GA,25,inf,15,1.0
Cumming_GA,25,inf,18,0.994569
Cumming_GA,25,inf,21,0.994569
Cumming_GA,25,inf,24,0.994569
Cumming_GA,25,inf,27,0.994569
Cumming_GA,25,inf,30,0.994569
Cumming_GA,25,inf,33,0.924514
Cumming_GA,25,inf,36,0.748062
Cumming_GA,25,inf,39,0.58186
Cumming_GA,25,inf,42,0.537396
Cumming_GA,25,inf,45,0.49569
Cumming_GA,25,inf,48,0.474747
Cumming_GA,25,inf,51,0.474747
Cumming_GA,25,inf,54,0.470432
Cumming_GA,25,inf,57,0.470432
Cumming_GA,25,inf,60,0.470432
Cumming_GA,25,inf,63,0.452543
Cumming_GA,25,inf,66,0.470432
Cumming_GA,25,inf,69,0.470432
Cumming_GA,25,inf,72,0.470432
Cumming_GA,25,inf,75,0.470432
Cumming_GA,25,inf,78,0.470432
Cumming_GA,25,inf,81,0.470432
Cumming_GA,25,inf,84,0.468933
Cumming_GA,25,inf,87,0.465362
Cumming_GA,25,inf,90,0.373626
Cumming_GA,25,inf,93,0.372204
Cumming_GA,25,inf,96,0.371673
Cumming_GA,25,inf,99,0.370616
Cumming_GA,25,inf,102,0.366981
Cumming_GA,25,inf,105,0.372558
Cumming_GA,25,inf,108,0.373626
Cumming_GA,25,inf,111,0.371183
Cumming_GA,25,inf,114,0.371183
Cumming_GA,25,inf,117,0.371183
Cumming_GA,25,inf,120,0.371183
Cumming_GA,25,inf,123,0.371183
Cumming_GA,25,inf,126,0.371183
Cumming_GA,25,inf,129,0.370476
Cumming_GA,25,inf,132,0.371183
Cumming_GA,25,inf,135,0.371183
Cumming_GA,25,inf,138,0.255619
Cumming_GA,25,inf,141,0.24693
Cumming_GA,25,inf,144,0.240838
Cumming_GA,25,inf,147,0.22804
Dallas_TX,25,inf,3,0.996203
Dallas_TX,25,inf,6,0.996339
Dallas_TX,25,inf,9,0.996339
Dallas_TX,25,inf,12,0.996339
Dallas_TX,25,inf,15,0.996339
Dallas_TX,25,inf,18,0.988374
Dallas_TX,25,inf,21,0.978164
Dallas_TX,25,inf,24,0.974785
Dallas_TX,25,inf,27,0.966571
Dallas_TX,25,inf,30,0.963544
Dallas_TX,25,inf,33,0.959502
Dallas_TX,25,inf,36,0.954515
Dallas_TX,25,inf,39,0.942999
Dallas_TX,25,inf,42,0.92939
Dallas_TX,25,inf,45,0.92939
Dallas_TX,25,inf,48,0.92939
Dallas_TX,25,inf,51,0.922501
Dallas_TX,25,inf,54,0.925207
Dallas_TX,25,inf,57,0.925207
Dallas_TX,25,inf,60,0.92939
Dallas_TX,25,inf,63,0.92939
Dallas_TX,25,inf,66,0.92939
Dallas_TX,25,inf,69,0.92939
Dallas_TX,25,inf,72,0.92939
Dallas_TX,25,inf,75,0.92939
Dallas_TX,25,inf,78,0.92939
Dallas_TX,25,inf,81,0.92939
Dallas_TX,25,inf,84,0.92939
Dallas_TX,25,inf,87,0.92939
Dallas_TX,25,inf,90,0.921232
Dallas_TX,25,inf,93,0.918028
Dallas_TX,25,inf,96,0.914775
Dallas_TX,25,inf,99,0.914775
Dallas_TX,25,inf,102,0.914896
Dallas_TX,25,inf,105,0.914896
Dallas_TX,25,inf,108,0.881625
Dallas_TX,25,inf,111,0.881625
Dallas_TX,25,inf,114,0.875758
Dallas_TX,25,inf,117,0.881625
Dallas_TX,25,inf,120,0.881625
Dallas_TX,25,inf,123,0.0
Dallas_TX,25,inf,126,0.881625
Dallas_TX,25,inf,129,0.878613
Dallas_TX,25,inf,132,0.881625
Dallas_TX,25,inf,135,0.877869
Dallas_TX,25,inf,138,0.877869
Dallas_TX,25,inf,141,0.877869
Dallas_TX,25,inf,144,0.877869
Dallas_TX,25,inf,147,0.877869
Davis_CA,25,inf,3,0.906202
Davis_CA,25,inf,6,0.835878
Davis_CA,25,inf,9,0.79588
Davis_CA,25,inf,12,0.721646
Davis_CA,25,inf,15,0.670715
Davis_CA,25,inf,18,0.671181
Davis_CA,25,inf,21,0.656799
Davis_CA,25,inf,24,0.661307
Davis_CA,25,inf,27,0.594003
Davis_CA,25,inf,30,0.646692
Davis_CA,25,inf,33,0.637205
Davis_CA,25,inf,36,0.5897
Davis_CA,25,inf,39,0.595109
Davis_CA,25,inf,42,0.589202
Davis_CA,25,inf,45,0.594787
Davis_CA,25,inf,48,0.605862
Davis_CA,25,inf,51,0.603883
Davis_CA,25,inf,54,0.602385
Davis_CA,25,inf,57,0.59114
Davis_CA,25,inf,60,0.589648
Davis_CA,25,inf,63,0.538053
Davis_CA,25,inf,66,0.552908
Davis_CA,25,inf,69,0.516769
Davis_CA,25,inf,72,0.443711
Davis_CA,25,inf,75,0.443711
Davis_CA,25,inf,78,0.32704
Davis_CA,25,inf,81,0.326935
Davis_CA,25,inf,84,0.292796
Davis_CA,25,inf,87,0.293972
Davis_CA,25,inf,90,0.291271
Davis_CA,25,inf,93,0.291093
Davis_CA,25,inf,96,0.292346
Davis_CA,25,inf,99,0.285495
Davis_CA,25,inf,102,0.287523
Davis_CA,25,inf,105,0.294209
Davis_CA,25,inf,108,0.307305
Davis_CA,25,inf,111,0.307498
Davis_CA,25,inf,114,0.311297
Davis_CA,25,inf,117,0.310798
Davis_CA,25,inf,120,0.309805
Davis_CA,25,inf,123,0.300425
Davis_CA,25,inf,126,0.298718
Davis_CA,25,inf,129,0.283704
Davis_CA,25,inf,132,0.283704
Davis_CA,25,inf,135,0.284542
Davis_CA,25,inf,138,0.281732
Davis_CA,25,inf,141,0.250246
Davis_CA,25,inf,144,0.152731
Davis_CA,25,inf,147,0.141043
Daytona_Beach_FL,25,inf,3,1.0
Daytona_Beach_FL,25,inf,6,1.0
Daytona_Beach_FL,25,inf,9,1.0
Daytona_Beach_FL,25,inf,12,1.0
Daytona_Beach_FL,25,inf,15,1.0
Daytona_Beach_FL,25,inf,18,1.0
Daytona_Beach_FL,25,inf,21,1.0
Daytona_Beach_FL,25,inf,24,1.0
Daytona_Beach_FL,25,inf,27,1.0
Daytona_Beach_FL,25,inf,30,1.0
Daytona_Beach_FL,25,inf,33,1.0
Daytona_Beach_FL,25,inf,36,1.0
Daytona_Beach_FL,25,inf,39,1.0
Daytona_Beach_FL,25,inf,42,1.0
Daytona_Beach_FL,25,inf,45,1.0
Daytona_Beach_FL,25,inf,48,1.0
Daytona_Beach_FL,25,inf,51,1.0
Daytona_Beach_FL,25,inf,54,1.0
Daytona_Beach_FL,25,inf,57,1.0
Daytona_Beach_FL,25,inf,60,1.0
Daytona_Beach_FL,25,inf,63,1.0
Daytona_Beach_FL,25,inf,66,1.0
Daytona_Beach_FL,25,inf,69,1.0
Daytona_Beach_FL,25,inf,72,1.0
Daytona_Beach_FL,25,inf,75,1.0
Daytona_Beach_FL,25,inf,78,1.0
Daytona_Beach_FL,25,inf,81,1.0
Daytona_Beach_FL,25,inf,84,1.0
Daytona_Beach_FL,25,inf,87,1.0
Daytona_Beach_FL,25,inf,90,1.0
Daytona_Beach_FL,25,inf,93,1.0
Daytona_Beach_FL,25,inf,96,1.0
Daytona_Beach_FL,25,inf,99,1.0
Daytona_Beach_FL,25,inf,102,1.0
Daytona_Beach_FL,25,inf,105,1.0
Daytona_Beach_FL,25,inf,108,1.0
Daytona_Beach_FL,25,inf,111,1.0
Daytona_Beach_FL,25,inf,114,1.0
Daytona_Beach_FL,25,inf,117,1.0
Daytona_Beach_FL,25,inf,120,1.0
Daytona_Beach_FL,25,inf,123,1.0
Daytona_Beach_FL,25,inf,126,1.0
Daytona_Beach_FL,25,inf,129,1.0
Daytona_Beach_FL,25,inf,132,1.0
Daytona_Beach_FL,25,inf,135,1.0
Daytona_Beach_FL,25,inf,138,1.0
Daytona_Beach_FL,25,inf,141,1.0
Daytona_Beach_FL,25,inf,144,1.0
Daytona_Beach_FL,25,inf,147,1.0
Decatur_GA,25,inf,3,0.973576
Decatur_GA,25,inf,6,0.918855
Decatur_GA,25,inf,9,0.903408
Decatur_GA,25,inf,12,0.674394
Decatur_GA,25,inf,15,0.661836
Decatur_GA,25,inf,18,0.657746
Decatur_GA,25,inf,21,0.624106
Decatur_GA,25,inf,24,0.621583
Decatur_GA,25,inf,27,0.580922
Decatur_GA,25,inf,30,0.499463
Decatur_GA,25,inf,33,0.499463
Decatur_GA,25,inf,36,0.483274
Decatur_GA,25,inf,39,0.469841
Decatur_GA,25,inf,42,0.450305
Decatur_GA,25,inf,45,0.437606
Decatur_GA,25,inf,48,0.375159
Decatur_GA,25,inf,51,0.373333
Decatur_GA,25,inf,54,0.370958
Decatur_GA,25,inf,57,0.366888
Decatur_GA,25,inf,60,0.361759
Decatur_GA,25,inf,63,0.350008
Decatur_GA,25,inf,66,0.336985
Decatur_GA,25,inf,69,0.328123
Decatur_GA,25,inf,72,0.328245
Decatur_GA,25,inf,75,0.327589
Decatur_GA,25,inf,78,0.327791
Decatur_GA,25,inf,81,0.327791
Decatur_GA,25,inf,84,0.327086
Decatur_GA,25,inf,87,0.3282
Decatur_GA,25,inf,90,0.324643
Decatur_GA,25,inf,93,0.32687
Decatur_GA,25,inf,96,0.320272
Decatur_GA,25,inf,99,0.321391
Decatur_GA,25,inf,102,0.320493
Decatur_GA,25,inf,105,0.314472
Decatur_GA,25,inf,108,0.311336
Decatur_GA,25,inf,111,0.309286
Decatur_GA,25,inf,114,0.303857
Decatur_GA,25,inf,117,0.304361
Decatur_GA,25,inf,120,0.301205
Decatur_GA,25,inf,123,0.298649
Decatur_GA,25,inf,126,0.300771
Decatur_GA,25,inf,129,0.294719
Decatur_GA,25,inf,132,0.294091
Decatur_GA,25,inf,135,0.275929
Decatur_GA,25,inf,138,0.269094
Decatur_GA,25,inf,141,0.261671
Decatur_GA,25,inf,144,0.238137
Decatur_GA,25,inf,147,0.261376
Denver_CO,25,inf,3,1.0
Denver_CO,25,inf,6,1.0
Denver_CO,25,inf,9,0.995096
Denver_CO,25,inf,12,0.995096
Denver_CO,25,inf,15,0.995096
Denver_CO,25,inf,18,0.990121
Denver_CO,25,inf,21,0.990121
Denver_CO,25,inf,24,0.990121
Denver_CO,25,inf,27,0.985359
Denver_CO,25,inf,30,0.98071
Denver_CO,25,inf,33,0.456191
Denver_CO,25,inf,36,0.45616
Denver_CO,25,inf,39,0.671386
Denver_CO,25,inf,42,0.665882
Denver_CO,25,inf,45,0.665882
Denver_CO,25,inf,48,0.662619
Denver_CO,25,inf,51,0.444044
Denver_CO,25,inf,54,0.456988
Denver_CO,25,inf,57,0.459519
Denver_CO,25,inf,60,0.459519
Denver_CO,25,inf,63,0.459519
Denver_CO,25,inf,66,0.459519
Denver_CO,25,inf,69,0.459456
Denver_CO,25,inf,72,0.459487
Denver_CO,25,inf,75,0.580113
Denver_CO,25,inf,78,0.580113
Denver_CO,25,inf,81,0.579752
Denver_CO,25,inf,84,0.573967
Denver_CO,25,inf,87,0.573967
Denver_CO,25,inf,90,0.571863
Denver_CO,25,inf,93,0.571821
Denver_CO,25,inf,96,0.571991
Denver_CO,25,inf,99,0.562971
Denver_CO,25,inf,102,0.563638
Denver_CO,25,inf,105,0.563425
Denver_CO,25,inf,108,0.5633
Denver_CO,25,inf,111,0.5633
Denver_CO,25,inf,114,0.557277
Denver_CO,25,inf,117,0.557277
Denver_CO,25,inf,120,0.557277
Denver_CO,25,inf,123,0.557277
Denver_CO,25,inf,126,0.557548
Denver_CO,25,inf,129,0.5481
Denver_CO,25,inf,132,0.541851
Denver_CO,25,inf,135,0.536439
Denver_CO,25,inf,138,0.536944
Denver_CO,25,inf,141,0.414497
Denver_CO,25,inf,144,0.536944
Denver_CO,25,inf,147,0.416594
Detroit_MI,25,inf,3,0.996212
Detroit_MI,25,inf,6,0.987504
Detroit_MI,25,inf,9,0.994655
Detroit_MI,25,inf,12,0.994655
Detroit_MI,25,inf,15,0.979147
Detroit_MI,25,inf,18,0.979147
Detroit_MI,25,inf,21,0.979147
Detroit_MI,25,inf,24,0.979147
Detroit_MI,25,inf,27,0.979147
Detroit_MI,25,inf,30,0.969497
Detroit_MI,25,inf,33,0.970273
Detroit_MI,25,inf,36,0.970273
Detroit_MI,25,inf,39,0.970273
Detroit_MI,25,inf,42,0.966232
Detroit_MI,25,inf,45,0.954701
Detroit_MI,25,inf,48,0.951212
Detroit_MI,25,inf,51,0.951212
Detroit_MI,25,inf,54,0.947533
Detroit_MI,25,inf,57,0.93949
Detroit_MI,25,inf,60,0.934498
Detroit_MI,25,inf,63,0.934498
Detroit_MI,25,inf,66,0.927328
Detroit_MI,25,inf,69,0.923596
Detroit_MI,25,inf,72,0.917257
Detroit_MI,25,inf,75,0.911897
Detroit_MI,25,inf,78,0.911897
Detroit_MI,25,inf,81,0.903789
Detroit_MI,25,inf,84,0.90321
Detroit_MI,25,inf,87,0.903789
Detroit_MI,25,inf,90,0.903789
Detroit_MI,25,inf,93,0.90284
Detroit_MI,25,inf,96,0.90284
Detroit_MI,25,inf,99,0.899524
Detroit_MI,25,inf,102,0.899524
Detroit_MI,25,inf,105,0.867934
Detroit_MI,25,inf,108,0.86121
Detroit_MI,25,inf,111,0.802195
Detroit_MI,25,inf,114,0.796634
Detroit_MI,25,inf,117,0.635077
Detroit_MI,25,inf,120,0.596546
Detroit_MI,25,inf,123,0.526402
Detroit_MI,25,inf,126,0.528737
Detroit_MI,25,inf,129,0.525161
Detroit_MI,25,inf,132,0.516236
Detroit_MI,25,inf,135,0.525161
Detroit_MI,25,inf,138,0.50667
Detroit_MI,25,inf,141,0.50783
Detroit_MI,25,inf,144,0.50783
Detroit_MI,25,inf,147,0.502795
Dublin_CA,25,inf,3,0.478273
Dublin_CA,25,inf,6,0.458593
Dublin_CA,25,inf,9,0.459506
Dublin_CA,25,inf,12,0.459506
Dublin_CA,25,inf,15,0.43039
Dublin_CA,25,inf,18,0.396795
Dublin_CA,25,inf,21,0.388229
Dublin_CA,25,inf,24,0.387783
Dublin_CA,25,inf,27,0.349488
Dublin_CA,25,inf,30,0.343524
Dublin_CA,25,inf,33,0.349488
Dublin_CA,25,inf,36,0.349488
Dublin_CA,25,inf,39,0.328756
Dublin_CA,25,inf,42,0.328579
Dublin_CA,25,inf,45,0.328232
Dublin_CA,25,inf,48,0.294526
Dublin_CA,25,inf,51,0.276287
Dublin_CA,25,inf,54,0.291516
Dublin_CA,25,inf,57,0.286917
Dublin_CA,25,inf,60,0.288314
Dublin_CA,25,inf,63,0.288314
Dublin_CA,25,inf,66,0.288314
Dublin_CA,25,inf,69,0.288314
Dublin_CA,25,inf,72,0.283063
Dublin_CA,25,inf,75,0.283136
Dublin_CA,25,inf,78,0.274917
Dublin_CA,25,inf,81,0.267825
Dublin_CA,25,inf,84,0.268374
Dublin_CA,25,inf,87,0.267739
Dublin_CA,25,inf,90,0.267739
Dublin_CA,25,inf,93,0.272217
Dublin_CA,25,inf,96,0.272217
Dublin_CA,25,inf,99,0.251377
Dublin_CA,25,inf,102,0.248938
Dublin_CA,25,inf,105,0.245228
Dublin_CA,25,inf,108,0.245228
Dublin_CA,25,inf,111,0.249693
Dublin_CA,25,inf,114,0.249693
Dublin_CA,25,inf,117,0.249693
Dublin_CA,25,inf,120,0.249877
Dublin_CA,25,inf,123,0.244308
Dublin_CA,25,inf,126,0.224038
Dublin_CA,25,inf,129,0.224038
Dublin_CA,25,inf,132,0.224038
Dublin_CA,25,inf,135,0.224038
Dublin_CA,25,inf,138,0.225284
Dublin_CA,25,inf,141,0.217183
Dublin_CA,25,inf,144,0.217183
Dublin_CA,25,inf,147,0.215193
Duluth_GA,25,inf,3,1.0
Duluth_GA,25,inf,6,0.959377
Duluth_GA,25,inf,9,0.907909
Duluth_GA,25,inf,12,0.873797
Duluth_GA,25,inf,15,0.736452
Duluth_GA,25,inf,18,0.736452
Duluth_GA,25,inf,21,0.737477
Duluth_GA,25,inf,24,0.69279
Duluth_GA,25,inf,27,0.676106
Duluth_GA,25,inf,30,0.69279
